TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
20/6/2020 0:00,TXN00000517,A00001307,PLC00008414,3/9/2019,16/6/2020,17/6/2020,Health,187.29,9000,Elias Bishop,165 Quincy Shore Drive,#C27,Quincy,MA,2171,225-22-4022,Y,47,43,Y,3,L,Rent,LI,124263150,SRCV53174545823708,Bachelor,A,Major Loss,Ambulance,1,1,CO,Arvada,10,AGENT00669,VNDR00163
20/6/2020 0:00,TXN00000519,A00003189,PLC00006435,16/2/2019,4/6/2020,9/6/2020,Health,115.94,10000,Barbara Arwood,21 Longview Bluff Drive East,,Savannah,GA,31419,249-08-1400,Y,38,8,Y,4,L,Rent,HI,72619869,BWTY16190323850182,Masters,A,Total Loss,Ambulance,1,0,AK,Anchorage,7,AGENT00713,
20/6/2020 0:00,TXN00000524,A00006851,PLC00001405,15/6/2015,2/6/2020,7/6/2020,Health,135.76,17000,Laurie Aikens,1495 Snell Boulevard,,Nashville,TN,37218,429-96-0456,N,44,19,Y,7,M,Mortgage,MI,65296367,HDHI53199930752102,High School,A,Total Loss,None,1,0,CA,Oakland,23,AGENT01048,
20/6/2020 0:00,TXN00000525,A00000505,PLC00005355,31/10/2019,17/6/2020,17/6/2020,Health,193.41,8000,William Avery,5396 North Reese Avenue,,Fresno,CA,93722,770-36-9067,Y,53,75,Y,7,M,Mortgage,LI,129596408,EUMK12186659746605,High School,A,Major Loss,Ambulance,0,1,GA,Savannah,6,AGENT00679,VNDR00564
20/6/2020 0:00,TXN00000530,A00009549,PLC00006576,3/1/2011,17/6/2020,17/6/2020,Health,115.81,1000,Sharon Wright,1400 Doris Drive,,Louisville,KY,40118,403-32-9155,Y,32,37,Y,7,L,Rent,HI,66484738,TYRA07287000165934,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,23,AGENT01110,
21/6/2020 0:00,TXN00000550,A00001863,PLC00000965,6/7/2016,18/6/2020,18/6/2020,Health,189.95,1000,Nancy Mason,424 Callan Avenue,#216,San Leandro,CA,94577,298-82-2926,Y,36,115,Y,2,M,Own,LI,45098268,ATMX48144581165904,MD,A,Total Loss,Police,0,1,GA,Savannah,13,AGENT00539,
21/6/2020 0:00,TXN00000551,A00003075,PLC00007480,15/1/2020,13/6/2020,16/6/2020,Health,145.78,10000,Joan Berry,115 Saint John Street,,Manchester,CT,6040,431-59-6758,Y,36,93,Y,4,L,Mortgage,HI,21610000,UGDN36435635641543,NA,A,Total Loss,Other,0,1,MD,Glen Burnie,19,AGENT00051,VNDR00460
21/6/2020 0:00,TXN00000552,A00000163,PLC00008268,24/6/2015,16/6/2020,17/6/2020,Health,167.28,18000,David Burns,123 Remember Baker Lane,,Hartford,VT,5001,385-82-9607,Y,52,63,Y,3,M,Mortgage,HI,68461911,JXCL51623956175483,NA,A,Minor Loss,Other,1,1,CO,Arvada,10,AGENT00414,VNDR00122
22/6/2020 0:00,TXN00000575,A00001684,PLC00004825,6/12/2017,2/6/2020,7/6/2020,Health,138.47,5000,Allison Lysiak,1809 Cedar Drive,,Severn,MD,21144,256-19-5713,Y,56,87,Y,6,L,Rent,LI,16177781,QAQU01470074914506,Bachelor,A,Major Loss,Ambulance,0,1,AL,Montgomery,7,AGENT00286,VNDR00344
23/6/2020 0:00,TXN00000589,A00001733,PLC00000015,9/3/2013,13/6/2020,16/6/2020,Health,165.75,3000,Cora Marrara,12420 West Montebello Avenue,,Litchfield Park,AZ,85340,138-18-5938,Y,34,91,Y,2,M,Rent,MI,128945762,LXXA80382980833297,High School,A,Total Loss,Police,1,1,MD,Annapolis,2,AGENT00847,
23/6/2020 0:00,TXN00000590,A00006309,PLC00005886,15/12/2010,22/6/2020,22/6/2020,Health,170.21,16000,Dewey Forbes,7998 Chase Circle,#1,Arvada,CO,80003,857-56-8320,N,29,119,N,6,L,Mortgage,LI,82139038,EGTI33084805069889,College,A,Total Loss,Ambulance,1,1,GA,Savannah,19,AGENT00228,VNDR00327
23/6/2020 0:00,TXN00000601,A00005998,PLC00008775,12/12/2014,15/6/2020,18/6/2020,Health,162.61,7000,James Ceraos,1169 East Hopkins Avenue,,Aspen,CO,81611,175-78-5479,Y,29,97,N,3,M,Mortgage,LI,42185912,DQNH24590070393165,Bachelor,A,Major Loss,None,1,1,AL,Montgomery,12,AGENT00839,
23/6/2020 0:00,TXN00000602,A00004454,PLC00008699,27/10/2010,11/6/2020,16/6/2020,Health,108.44,7000,Vanessa Bellamy,103 Aspen Place Northeast,,Calhoun,GA,30701,098-33-5926,N,47,11,N,6,M,Own,MI,31178493,ZOUF02602211496844,High School,A,Major Loss,Other,1,1,AZ,Glendale,22,AGENT00478,VNDR00339
23/6/2020 0:00,TXN00000605,A00008626,PLC00001825,18/2/2014,16/6/2020,18/6/2020,Health,153.74,14000,Robert Beals,2944 Sheldon Jackson Street,,Anchorage,AK,99508,200-47-8226,N,27,78,Y,5,L,Rent,MI,75591887,QFTH98070769896520,Masters,A,Minor Loss,Ambulance,1,1,TN,Nashville,8,AGENT01113,VNDR00583
23/6/2020 0:00,TXN00000607,A00008239,PLC00003009,9/1/2019,9/6/2020,14/6/2020,Health,183.6,6000,Laura Campbell,415 West 42nd Street,,Savannah,GA,31401,065-60-8533,Y,57,10,Y,4,H,Mortgage,MI,17960269,NUJN52350828044486,Bachelor,D,Minor Loss,Police,1,1,GA,Savannah,23,AGENT01188,
25/6/2020 0:00,TXN00000638,A00008321,PLC00005871,29/9/2017,24/6/2020,24/6/2020,Health,100.35,10000,Carlos Oden,105 Gilmore Street,,Glen Burnie,MD,21061,426-82-2579,N,36,60,Y,3,L,Mortgage,MI,30710166,SRRM01477078246982,Masters,A,Minor Loss,Ambulance,1,0,TN,Nashville,2,AGENT00837,VNDR00247
25/6/2020 0:00,TXN00000640,A00005187,PLC00000348,21/9/2011,7/6/2020,12/6/2020,Health,142.29,3000,Millard Garza,302 Depot Road,,Boxborough,MA,1719,537-66-8985,Y,27,58,Y,7,M,Mortgage,MI,99658722,PZMO06105689698046,Bachelor,A,Major Loss,Police,1,0,GA,Savannah,17,AGENT00276,VNDR00060
25/6/2020 0:00,TXN00000641,A00006085,PLC00007538,7/11/2015,14/6/2020,19/6/2020,Health,172.36,2000,Paul Richardson,2170 Benton Boulevard,#2107,Pooler,GA,31322,877-94-8108,Y,52,100,Y,6,L,Mortgage,MI,51124210,DDEH80879648718567,High School,A,Total Loss,Police,1,1,CA,Orange,15,AGENT00247,VNDR00310
25/6/2020 0:00,TXN00000646,A00001892,PLC00009930,1/6/2018,12/6/2020,17/6/2020,Health,157.27,13000,Kristie Garcia,159 Downey Drive,A,Manchester,CT,6040,697-90-8003,Y,31,37,Y,7,L,Own,LI,11555858,TZYT67271994081672,College,A,Total Loss,Ambulance,1,1,CT,Manchester,21,AGENT01160,
25/6/2020 0:00,TXN00000647,A00005331,PLC00006892,10/8/2010,10/6/2020,15/6/2020,Health,107.21,3000,Jesse Smith,9134 Brook Park Drive,,Montgomery,AL,36117,176-93-9275,Y,41,37,Y,5,H,Rent,MI,30371071,IODY57966726296409,Bachelor,A,Total Loss,Ambulance,1,1,AZ,Glendale,13,AGENT00910,VNDR00590
25/6/2020 0:00,TXN00000652,A00008488,PLC00006517,27/7/2015,18/6/2020,20/6/2020,Health,116.19,6000,Shirley Smith,10632 Admiral Court,,Oklahoma City,OK,73162,559-05-9128,Y,49,33,Y,4,M,Own,LI,76751875,PGMW73920110241703,High School,A,Major Loss,Ambulance,1,0,FL,Mexico Beach,2,AGENT00727,
25/6/2020 0:00,TXN00000656,A00003453,PLC00001481,26/9/2011,21/6/2020,22/6/2020,Health,141.65,2000,Lloyd Rowley,7 Maple Hill Road,,Aquinnah,MA,2535,406-28-3469,Y,47,16,Y,7,L,Own,MI,75229023,UVCR63648578414330,College,A,Total Loss,Police,1,1,CT,Manchester,10,AGENT00364,
26/6/2020 0:00,TXN00000668,A00004026,PLC00007002,12/8/2018,20/6/2020,22/6/2020,Health,146.06,20000,Thomas Breitbart,531 Bobbin Mill Road,,Lunenburg,VT,5906,506-82-2244,N,38,117,Y,2,L,Rent,HI,84438371,XNIY43603703750802,High School,A,Minor Loss,Police,0,1,GA,Savannah,23,AGENT00970,
26/6/2020 0:00,TXN00000679,A00005028,PLC00008742,9/11/2018,23/6/2020,23/6/2020,Health,185.58,15000,Diane Freeman,135 Northshore Drive,,Burlington,VT,5408,755-48-5428,N,59,16,Y,4,L,Own,MI,32141759,WFSZ71163741893959,College,A,Total Loss,Police,1,0,VT,Bristol,18,AGENT00424,VNDR00189
27/6/2020 0:00,TXN00000699,A00008941,PLC00002218,29/3/2014,12/6/2020,17/6/2020,Health,150.43,16000,William Maes,1403 Boulder Court,,Hanover,MD,21076,560-54-8168,Y,56,52,Y,7,M,Mortgage,LI,57030612,EPQS10779784824190,High School,A,Minor Loss,Police,1,1,CT,Manchester,15,AGENT01063,
27/6/2020 0:00,TXN00000702,A00009822,PLC00000662,31/8/2013,9/6/2020,14/6/2020,Health,138.78,9000,Henry Russell,91 Courthouse Drive,,Guildhall,VT,5905,279-66-3669,Y,41,85,Y,3,M,Rent,LI,50436349,TJMZ15830520797573,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Berkeley,15,AGENT00458,VNDR00557
28/6/2020 0:00,TXN00000711,A00005054,PLC00003375,19/6/2011,16/6/2020,21/6/2020,Health,118.46,12000,Terry Lohman,2747 68th Avenue,,Oakland,CA,94605,646-62-4186,Y,28,88,Y,3,L,Mortgage,MI,118703163,LKQB22408707795868,PhD,A,Minor Loss,Ambulance,0,1,CA,Berkeley,23,AGENT01107,
28/6/2020 0:00,TXN00000717,A00000868,PLC00006684,17/4/2017,26/6/2020,26/6/2020,Health,121.54,20000,Jaime Cramer,217 West Congress Street,,Savannah,GA,31401,263-20-3752,Y,45,49,Y,7,H,Mortgage,MI,110102542,JJTI14338710267406,Masters,A,Total Loss,Police,1,0,FL,Panama City,1,AGENT00348,
28/6/2020 0:00,TXN00000720,A00003441,PLC00003368,8/5/2019,11/6/2020,16/6/2020,Health,183.15,18000,Neal Whitson,3030 Breckenridge Lane,#314,Louisville,KY,40220,755-63-7005,N,39,104,Y,2,H,Mortgage,MI,56625015,EXFD01430679160667,NA,D,Major Loss,None,0,1,VT,Barre,19,AGENT00131,
29/6/2020 0:00,TXN00000728,A00006207,PLC00008065,23/8/2014,14/6/2020,19/6/2020,Health,165.49,18000,Cathy Hadley,3109 Thistle Down Lane,,Nashville,TN,37013,811-12-5300,Y,54,100,Y,6,L,Mortgage,MI,25754357,HZHE50629550330735,High School,A,Minor Loss,Police,1,1,AZ,Glendale,2,AGENT00578,VNDR00265
29/6/2020 0:00,TXN00000729,A00004400,PLC00004716,19/12/2011,13/6/2020,18/6/2020,Health,158.47,7000,Duane Defosses,13417 West Marlette Court,,Litchfield Park,AZ,85340,243-90-4560,Y,36,63,N,7,M,Mortgage,LI,46939274,YVIC67336776786298,High School,A,Major Loss,Ambulance,1,1,GA,Savannah,15,AGENT00265,
29/6/2020 0:00,TXN00000730,A00000581,PLC00008247,17/6/2010,23/6/2020,25/6/2020,Health,193.99,11000,Denis Wendler,5144 Cattail Court,,Fayetteville,AR,72701,611-58-7563,Y,26,77,Y,7,M,Mortgage,MI,117321410,WUAS61548361588497,Bachelor,A,Total Loss,None,1,0,OK,Oklahoma City,23,AGENT00199,VNDR00260
29/6/2020 0:00,TXN00000731,A00000748,PLC00004877,6/2/2012,10/6/2020,15/6/2020,Health,122.83,6000,Josephine Kranz,1736 81st Avenue,#1,Oakland,CA,94621,161-26-2267,Y,56,65,Y,7,L,Rent,HI,119958878,BGMQ00726211328917,High School,A,Major Loss,Other,0,1,CO,Arvada,23,AGENT00260,VNDR00460
29/6/2020 0:00,TXN00000734,A00003128,PLC00001447,7/4/2016,14/6/2020,19/6/2020,Health,172.74,17000,Fay Delosh,10802 Brickside Court,,Riverview,FL,33579,266-96-1455,Y,26,67,Y,4,M,Rent,LI,36095720,UWDX54575182449336,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Olivehurst,10,AGENT01006,VNDR00104
29/6/2020 0:00,TXN00000740,A00009554,PLC00006647,13/11/2011,11/6/2020,16/6/2020,Health,133.82,2000,Felix Simas,2121 Stepping Stone Trail,,Edmond,OK,73013,489-61-6116,N,46,8,Y,4,L,Own,LI,15216711,JHYR24484084644010,High School,A,Total Loss,Other,0,1,AZ,Glendale,8,AGENT00632,VNDR00598
29/6/2020 0:00,TXN00000742,A00001247,PLC00002396,26/6/2011,26/6/2020,26/6/2020,Health,130.72,10000,Dana Athayde,107 Mark Drive,,Glen Burnie,MD,21061,033-85-4634,Y,59,95,Y,2,L,Own,LI,92970287,JOTE98247402865730,High School,A,Major Loss,Other,1,1,TN,Nashville,17,AGENT00482,VNDR00169
29/6/2020 0:00,TXN00000744,A00002009,PLC00009014,23/11/2017,14/6/2020,19/6/2020,Health,114.62,5000,Geraldine Carroll,6030 Newland Street,,Arvada,CO,80003,399-77-8289,N,33,10,Y,2,L,Own,LI,115783429,KHUI02684482237042,High School,A,Minor Loss,Ambulance,1,0,CO,Pueblo,22,AGENT01098,VNDR00532
30/6/2020 0:00,TXN00000754,A00000313,PLC00005525,10/5/2013,17/6/2020,22/6/2020,Health,131.4,14000,Laura Neel,8569 Vermont 9,,Woodford,VT,5201,233-44-6706,Y,48,16,Y,3,L,Own,MI,107630360,PSSB03956294009941,Bachelor,D,Major Loss,Other,1,0,AK,Anchorage,17,AGENT00785,
30/6/2020 0:00,TXN00000755,A00008040,PLC00006921,31/10/2018,21/6/2020,24/6/2020,Health,150.66,8000,Walter Chambers,217 West Congress Street,,Savannah,GA,31401,013-73-2750,Y,59,86,Y,7,H,Rent,LI,67213681,LJYT77955504216960,Masters,A,Minor Loss,Ambulance,1,0,AK,Anchorage,22,AGENT00160,VNDR00267
30/6/2020 0:00,TXN00000766,A00005184,PLC00008713,25/10/2015,14/6/2020,19/6/2020,Health,109.54,5000,James Mckenzie,2409 Research Boulevard,,Fort Collins,CO,80526,747-29-3802,N,29,78,Y,3,H,Own,MI,66390534,KWNW25655113093081,Bachelor,A,Total Loss,Ambulance,1,0,KY,Louisville,11,AGENT00276,VNDR00287
30/6/2020 0:00,TXN00000770,A00005800,PLC00001813,7/12/2018,18/6/2020,23/6/2020,Health,189.99,16000,Jonathan Salvietti,1627 Connecticut Avenue Northwest,,Washington,DC,20009,148-07-9464,Y,57,81,N,4,M,Own,LI,86651305,EDHR03556534129494,Bachelor,A,Total Loss,Ambulance,0,1,CT,Manchester,21,AGENT01168,
30/6/2020 0:00,TXN00000771,A00001437,PLC00006140,16/4/2011,16/6/2020,21/6/2020,Health,171.31,2000,Evelyn Montenegro,6800 West Bell Road,,Glendale,AZ,85308,081-12-2200,Y,50,51,Y,2,M,Rent,MI,15268808,XCHP67126498427621,Bachelor,A,Minor Loss,Police,0,1,AK,Anchorage,7,AGENT00598,VNDR00123
30/6/2020 0:00,TXN00000774,A00005957,PLC00000545,12/10/2019,27/6/2020,27/6/2020,Health,152.03,3000,Christine Gongalves,109 East 64th Street,,Savannah,GA,31405,774-94-4463,Y,61,61,Y,3,H,Rent,MI,61643367,YUTK88192272510490,Masters,A,Total Loss,None,1,1,CA,Grass Valley,4,AGENT00815,VNDR00228
30/6/2020 0:00,TXN00000776,A00003420,PLC00003480,10/8/2013,23/6/2020,25/6/2020,Health,122.47,17000,Robert Ha,39 Newhall Street,#7,Lynn,MA,1902,487-02-9306,Y,59,58,Y,2,L,Rent,MI,63089851,PDJG64976349963889,NA,A,Total Loss,Ambulance,0,1,TN,Nashville,19,AGENT00777,VNDR00330
1/7/2020 0:00,TXN00000779,A00000728,PLC00000667,4/10/2019,16/6/2020,21/6/2020,Health,128.83,14000,Ruby Ziglar,36043 Soapberry Commons,,Fremont,CA,94536,554-46-6604,Y,51,59,Y,4,M,Rent,HI,104222807,WRZQ83632097603328,High School,A,Minor Loss,Ambulance,1,1,CA,San Leandro,10,AGENT00146,
1/7/2020 0:00,TXN00000792,A00003101,PLC00008365,30/8/2017,24/6/2020,26/6/2020,Health,128.32,8000,Rene Thompson,705 Upshur Street Northwest,,Washington,DC,20011,572-91-2437,N,28,83,Y,7,M,Rent,LI,68950341,GZJW85127931529847,High School,A,Minor Loss,Ambulance,0,1,KY,Saint Matthews,19,AGENT00692,VNDR00265
3/7/2020 0:00,TXN00000821,A00003000,PLC00006199,18/7/2015,2/7/2020,2/7/2020,Health,130.62,10000,Vicente Warren,310 West Trinity Lane,,Nashville,TN,37207,020-32-1186,N,31,54,Y,5,H,Rent,LI,29381946,RFGD71889065943826,MD,A,Major Loss,Ambulance,0,1,GA,Savannah,15,AGENT00705,
3/7/2020 0:00,TXN00000825,A00001350,PLC00000329,28/7/2011,23/6/2020,26/6/2020,Health,113.42,3000,Jeannine Mcconnell,123 Elizabeth Drive,,Manchester,CT,6042,897-62-0001,Y,49,83,Y,2,L,Mortgage,MI,90031306,ETUT05367439568027,Bachelor,A,Total Loss,Ambulance,1,1,DC,Washington,8,AGENT00394,VNDR00398
3/7/2020 0:00,TXN00000828,A00005994,PLC00002429,4/6/2018,17/6/2020,22/6/2020,Health,166.15,14000,Elizabeth Johnson,24 Lawton Road,,Manchester,CT,6042,867-81-7935,Y,50,60,N,3,M,Mortgage,MI,12858525,MJFG97834018210653,Masters,A,Major Loss,Ambulance,1,1,OK,Edmond,11,AGENT01028,VNDR00134
3/7/2020 0:00,TXN00000832,A00008264,PLC00002531,7/12/2012,16/6/2020,21/6/2020,Health,194.08,10000,Claire Childress,6911 Steven Road,,Panama City,FL,32404,855-75-9740,Y,37,110,Y,5,H,Own,LI,18945869,USDJ17554911048775,Bachelor,A,Minor Loss,Police,1,1,KY,Louisville,21,AGENT00373,
3/7/2020 0:00,TXN00000834,A00009676,PLC00007477,28/3/2019,21/6/2020,26/6/2020,Health,161.02,9000,Ernest Marvin,3404 Lakeside Drive,,Anchorage,AK,99515,679-13-1224,Y,38,54,Y,2,L,Rent,MI,124050169,ONDX67843901292303,Masters,A,Minor Loss,None,1,1,DC,Washington,4,AGENT00553,VNDR00366
3/7/2020 0:00,TXN00000835,A00006745,PLC00008703,5/6/2010,21/6/2020,26/6/2020,Health,181.27,12000,Elias Leon,4253 San Juan Avenue,,Fremont,CA,94536,066-93-6093,Y,31,36,Y,2,L,Mortgage,MI,119197448,XTBI79280485088796,High School,A,Minor Loss,Ambulance,1,1,CT,Manchester,13,AGENT00964,VNDR00113
4/7/2020 0:00,TXN00000839,A00001953,PLC00004969,4/12/2017,30/6/2020,1/7/2020,Health,199.39,3000,Byron Piercy,1536 Rachaels Ridge,,Nashville,TN,37076,372-57-4384,Y,38,101,Y,3,M,Mortgage,MI,85367344,OTDB02576977427703,High School,A,Major Loss,Ambulance,1,1,OK,Norman,8,AGENT00034,VNDR00579
4/7/2020 0:00,TXN00000842,A00003059,PLC00003841,16/7/2011,18/6/2020,23/6/2020,Health,193.31,16000,Evan Elliott,982 Stonington Drive,,Arnold,MD,21012,646-78-4827,Y,55,71,Y,5,L,Own,MI,80210739,VYZX12260588308069,Bachelor,A,Minor Loss,None,1,1,DC,Washington,14,AGENT01016,VNDR00077
4/7/2020 0:00,TXN00000857,A00004520,PLC00002136,15/6/2015,23/6/2020,28/6/2020,Health,183.95,17000,Eric Owens,802 East 37th Street,,Savannah,GA,31401,830-23-7271,Y,39,101,Y,4,L,Mortgage,MI,66846017,AESX08456726738385,MD,A,Major Loss,Police,0,1,CT,Manchester,0,AGENT00126,
5/7/2020 0:00,TXN00000860,A00002973,PLC00000592,10/8/2015,29/6/2020,1/7/2020,Health,161.16,7000,Kristen Deblauw,4300 Woodley Square,,Montgomery,AL,36116,559-49-4116,Y,30,26,Y,4,L,Mortgage,MI,71889674,FSAW49516359249207,High School,A,Major Loss,Police,1,1,AL,Montgomery,6,AGENT01098,VNDR00369
5/7/2020 0:00,TXN00000866,A00004001,PLC00007045,21/2/2012,17/6/2020,22/6/2020,Health,182.54,2000,Calvin Smith,7071 Senators Drive,,Montgomery,AL,36117,599-29-3178,Y,53,16,Y,3,M,Rent,MI,124789391,FXTI72236338549768,High School,A,Total Loss,Other,1,1,MA,Medford,13,AGENT00294,
5/7/2020 0:00,TXN00000875,A00002693,PLC00007268,31/1/2015,17/6/2020,22/6/2020,Health,173.18,3000,James Dixon,2 Misty Marsh Drive,,Savannah,GA,31419,776-39-5201,Y,41,116,Y,4,M,Rent,MI,59045278,PWDF17226520121931,Bachelor,A,Minor Loss,None,0,1,CA,Dublin,13,AGENT00828,VNDR00592
5/7/2020 0:00,TXN00000881,A00007236,PLC00007548,13/2/2012,4/7/2020,4/7/2020,Health,199.67,9000,Jeffery Chernosky,1852 Cherry Road,,Annapolis,MD,21409,837-80-5543,Y,32,11,N,3,M,Own,MI,53497411,OIAT56007819246842,Masters,A,Minor Loss,None,0,1,MD,Pasadena,2,AGENT00402,VNDR00431
5/7/2020 0:00,TXN00000883,A00006145,PLC00003642,29/10/2018,15/6/2020,20/6/2020,Health,115.54,11000,Catherine Thomas,7981 Robinson Way,,Arvada,CO,80004,689-41-2808,Y,34,76,Y,6,L,Own,MI,10249042,ZPKL88490901435643,High School,A,Total Loss,Ambulance,0,0,FL,Fountain,10,AGENT00363,VNDR00529
6/7/2020 0:00,TXN00000886,A00009790,PLC00001200,27/4/2018,19/6/2020,24/6/2020,Health,168.93,18000,Paul Crim,12013 Blue Moon Avenue,,Oklahoma City,OK,73162,083-75-3340,Y,31,23,Y,7,M,Rent,HI,20498582,CLSX01305684630128,Bachelor,A,Major Loss,Ambulance,1,1,CA,Oakland,19,AGENT01078,
6/7/2020 0:00,TXN00000891,A00007902,PLC00006597,11/6/2017,18/6/2020,23/6/2020,Health,179.08,19000,Paul Jones,61 Cubles Drive,,Brimfield,MA,1010,072-02-8552,Y,30,105,Y,7,L,Own,LI,25145199,LOIJ77116687645837,Bachelor,A,Total Loss,Ambulance,1,1,VT,South Burlington,13,AGENT00381,VNDR00493
6/7/2020 0:00,TXN00000893,A00000332,PLC00009873,3/8/2016,5/7/2020,5/7/2020,Health,179.86,14000,Jean Murray,354 North University Avenue,,Fayetteville,AR,72701,650-40-2515,N,40,81,Y,5,M,Rent,MI,113941784,CSZY21901012648351,Bachelor,A,Major Loss,Ambulance,1,1,CA,Santa Cruz,16,AGENT00295,VNDR00293
6/7/2020 0:00,TXN00000898,A00007133,PLC00005108,29/2/2012,28/6/2020,1/7/2020,Health,116.07,11000,Don Cooper,1230 Stafford Drive,,Montgomery,AL,36117,072-06-6031,Y,50,95,Y,3,M,Rent,HI,61972407,SKLI62471784417618,NA,A,Minor Loss,Other,0,1,MD,Annapolis,11,AGENT00837,VNDR00071
7/7/2020 0:00,TXN00000918,A00008352,PLC00006749,19/9/2010,4/7/2020,4/7/2020,Health,147.31,14000,Norman Nguyen,716 O Street,#APT 000010,Anchorage,AK,99501,554-97-9490,Y,39,79,Y,3,L,Rent,LI,89326983,ZIVT15501644620026,Bachelor,A,Major Loss,Ambulance,1,1,TN,Nashville,19,AGENT00580,VNDR00186
9/7/2020 0:00,TXN00000958,A00000800,PLC00009319,21/3/2019,7/7/2020,7/7/2020,Health,134.51,19000,Wanda Melton,22709 Canyon Terrace Drive,#2,Castro Valley,CA,94552,030-17-5928,Y,54,118,Y,6,M,Mortgage,MI,51781132,BOBL46065946916065,High School,A,Minor Loss,Ambulance,1,1,TN,Nashville,2,AGENT00951,VNDR00161
9/7/2020 0:00,TXN00000959,A00002425,PLC00006432,3/8/2016,29/6/2020,2/7/2020,Health,117.27,18000,Jasmine Quarnstrom,1653 Brooks Avenue,,Fayetteville,AR,72701,494-38-3248,Y,54,40,Y,2,L,Mortgage,MI,88131881,KUFX59728274102292,High School,A,Total Loss,Ambulance,1,1,TN,Nashville,17,AGENT00520,VNDR00244
9/7/2020 0:00,TXN00000960,A00007299,PLC00005984,8/3/2016,22/6/2020,27/6/2020,Health,120.29,16000,Barbara Levin,275 Ridge Lane,#204,Waltham,MA,2452,673-85-5306,Y,37,34,Y,3,L,Rent,LI,101991513,JCPZ46960119514203,High School,A,Minor Loss,None,1,0,CA,Truckee,16,AGENT01198,VNDR00012
9/7/2020 0:00,TXN00000962,A00001517,PLC00002939,30/4/2016,21/6/2020,26/6/2020,Health,140.83,5000,Donald Jasso,2815 Saint Edwards Drive,,Nashville,TN,37211,291-29-4647,Y,55,16,Y,6,L,Rent,HI,62225658,QWAR99353394521236,High School,A,Total Loss,Other,1,1,MA,Fitchburg,6,AGENT00703,
9/7/2020 0:00,TXN00000970,A00002131,PLC00001442,6/10/2017,22/6/2020,27/6/2020,Health,134.49,5000,Kerry Spicer,3116 Northwest 61st Terrace,,Oklahoma City,OK,73112,292-86-2719,Y,40,100,Y,2,M,Rent,MI,45982646,ZDOV34040532797444,Bachelor,A,Major Loss,Ambulance,1,1,AR,Fayetteville,7,AGENT00165,
9/7/2020 0:00,TXN00000971,A00006391,PLC00002408,25/6/2011,21/6/2020,26/6/2020,Health,110.98,13000,Dorothy King,831 West Center Street,#224,Fayetteville,AR,72701,072-68-8045,Y,26,93,Y,3,L,Rent,HI,34716399,FDZX59840519762331,College,A,Major Loss,Ambulance,1,0,TN,Nashville,13,AGENT00743,
9/7/2020 0:00,TXN00000975,A00009945,PLC00003827,31/8/2016,28/6/2020,3/7/2020,Health,169.11,5000,Celestine Travis,25 Edwards Street,,Manchester,CT,6042,886-74-3025,Y,31,65,Y,2,L,Rent,MI,43615889,COGY44030462077825,Bachelor,A,Total Loss,Ambulance,1,1,AL,Montgomery,2,AGENT01189,VNDR00023
9/7/2020 0:00,TXN00000978,A00002988,PLC00001722,22/11/2016,8/7/2020,8/7/2020,Health,114.61,13000,Sandra Snell,178 Connecticut River Road,,,VT,5156,331-82-6115,Y,29,117,Y,4,L,Rent,MI,106730203,RKXG51800072835767,NA,A,Major Loss,Other,1,0,VT,Pittsford,16,AGENT01050,
9/7/2020 0:00,TXN00000980,A00000682,PLC00000714,19/8/2019,1/7/2020,4/7/2020,Health,147.48,12000,William Nystrom,7728 Twin Oaks Road,,Severn,MD,21144,525-77-8222,N,48,44,Y,7,M,Mortgage,MI,109212142,IOIA69434263535271,College,A,Total Loss,Ambulance,1,1,VT,Townshend,1,AGENT01045,VNDR00466
10/7/2020 0:00,TXN00000991,A00000633,PLC00003711,17/8/2016,4/7/2020,6/7/2020,Health,152.41,1000,Julie Cullum,17 Elm Street,#4,Cambridge,MA,2139,524-18-6945,Y,52,69,N,7,H,Rent,LI,96174306,YCUC28193977997247,NA,A,Total Loss,None,1,1,AZ,Litchfield Park,1,AGENT00140,VNDR00461
